locationA,locationB,avg_purchase_to_delivery_days,avg_carrier_to_delivery_days,on_time_delivery,late_delivery,on_time_carrier,late_carrier,punctuality_ratio,total_successful_deliveries
Mukdahan,Tak,11.666666666666666,7.333333333333333,2,1,3,0,0.6666666666666666,3
Mukdahan,Trang,7.666666666666667,6.0,3,0,3,0,1.0,3
Mukdahan,Trat,12.327586206896552,8.948275862068966,54,4,52,6,0.9310344827586207,58
Mukdahan,Ubon Ratchathani,11.774647887323944,8.852112676056338,131,11,130,12,0.9225352112676056,142
Mukdahan,Udon Thani,13.076923076923077,9.128205128205128,37,2,34,5,0.9487179487179487,39
Mukdahan,Uthai Thani,10.454545454545455,6.909090909090909,11,0,9,2,1.0,11
Mukdahan,Uttaradit,16.5,13.666666666666666,4,2,6,0,0.6666666666666666,6
Mukdahan,Yala,30.0,25.0,0,1,1,0,0.0,1
Mukdahan,Yasothon,11.137254901960784,8.549019607843137,47,4,47,4,0.9215686274509803,51
Nakhon Nayok,Nakhon Nayok,12.565217391304348,9.695652173913043,21,2,21,2,0.9130434782608695,23
Nakhon Nayok,Nakhon Pathom,12.545454545454545,9.636363636363637,9,2,11,0,0.8181818181818182,11
Nakhon Nayok,Nakhon Phanom,11.96,9.026666666666667,70,5,66,9,0.9333333333333333,75
Nakhon Nayok,Nakhon Ratchasima,13.991596638655462,10.184873949579831,103,16,101,18,0.865546218487395,119
Nakhon Nayok,Nakhon Sawan,9.333333333333334,6.333333333333333,15,0,12,3,1.0,15
Nakhon Nayok,Nakhon Si Thammarat,6.5,5.5,2,0,2,0,1.0,2
Nakhon Nayok,Narathiwat,24.8,18.8,3,2,3,2,0.6,5
Nakhon Nayok,Nong Khai,12.615384615384615,9.0,12,1,12,1,0.9230769230769231,13
Nakhon Nayok,Nonthaburi,12.736842105263158,3.736842105263158,13,6,11,8,0.6842105263157895,19
Nakhon Nayok,Pathum Thani,16.392857142857142,11.857142857142858,24,4,19,9,0.8571428571428571,28
Nakhon Nayok,Pattani,9.7,7.2,10,0,10,0,1.0,10
Nakhon Nayok,Phangnga,3.0,1.0,2,0,2,0,1.0,2
Nakhon Nayok,Phatthalung,6.333333333333333,4.0,3,0,3,0,1.0,3
Nakhon Nayok,Phetchaburi,15.0,12.5,2,0,2,0,1.0,2
Nakhon Nayok,Phra Nakhon Si Ayutthaya,8.826086956521738,6.478260869565218,23,0,20,3,1.0,23
Nakhon Nayok,Phrae,7.857142857142857,4.857142857142857,7,0,7,0,1.0,7
Nakhon Nayok,Phuket,10.333333333333334,6.333333333333333,3,0,2,1,1.0,3
Nakhon Nayok,Prachin Buri,12.068493150684931,8.58904109589041,70,3,71,2,0.958904109589041,73
Nakhon Nayok,Prachuap Khiri Khan,8.0,6.5,2,0,2,0,1.0,2
Nakhon Nayok,Ranong,15.5,11.333333333333334,5,1,4,2,0.8333333333333334,6
Nakhon Nayok,Ratchaburi,11.0,8.75,8,0,7,1,1.0,8
Nakhon Nayok,Rayong,14.095238095238095,10.19047619047619,19,2,19,2,0.9047619047619048,21
Nakhon Nayok,Roi Et,11.343137254901961,8.235294117647058,98,4,96,6,0.9607843137254902,102
Nakhon Nayok,Sa Kaeo,10.538461538461538,8.192307692307692,22,4,25,1,0.8461538461538461,26
Nakhon Nayok,Sakon Nakhon,11.29,8.6,96,4,92,8,0.96,100
Nakhon Nayok,Samut Prakan,9.46875,7.0,29,3,30,2,0.90625,32
Nakhon Nayok,Samut Sakhon,8.0,6.0,5,0,5,0,1.0,5
Nakhon Nayok,Samut Songkhram,5.666666666666667,2.3333333333333335,3,0,3,0,1.0,3
Nakhon Nayok,Saraburi,13.443037974683545,10.79746835443038,75,4,76,3,0.9493670886075949,79
Nakhon Nayok,Satun,18.0,15.5,2,0,2,0,1.0,2
Nakhon Nayok,Si Sa Ket,11.979452054794521,8.948630136986301,274,18,266,26,0.9383561643835616,292
Nakhon Nayok,Sing Buri,14.2,10.9,18,2,19,1,0.9,20
Nakhon Nayok,Songkhla,13.8,11.0,4,1,5,0,0.8,5
Nakhon Nayok,Sukhothai,4.666666666666667,2.0,3,0,3,0,1.0,3
Nakhon Nayok,Suphan Buri,11.666666666666666,9.333333333333334,3,0,3,0,1.0,3
Nakhon Nayok,Surat Thani,13.5,9.0,2,0,2,0,1.0,2
Nakhon Nayok,Surin,14.222222222222221,11.170370370370371,123,12,124,11,0.9111111111111111,135
Nakhon Nayok,Tak,6.0,3.5,4,0,4,0,1.0,4
Nakhon Nayok,Trang,6.0,3.5,2,0,2,0,1.0,2
Nakhon Nayok,Trat,12.9,9.58,43,7,42,8,0.86,50
Nakhon Nayok,Ubon Ratchathani,11.946808510638299,9.03191489361702,88,6,90,4,0.9361702127659575,94
Nakhon Nayok,Udon Thani,13.297872340425531,10.72340425531915,44,3,47,0,0.9361702127659575,47
Nakhon Nayok,Uthai Thani,6.625,4.25,7,1,6,2,0.875,8
Nakhon Nayok,Uttaradit,15.285714285714286,13.142857142857142,7,0,7,0,1.0,7
Nakhon Nayok,Yala,2.0,0.0,1,0,1,0,1.0,1
Nakhon Nayok,Yasothon,11.3125,8.53125,32,0,31,1,1.0,32
Nakhon Pathom,Nakhon Phanom,10.037037037037036,7.37037037037037,26,1,24,3,0.9629629629629629,27
Nakhon Pathom,Nakhon Ratchasima,12.434782608695652,8.08695652173913,41,5,35,11,0.8913043478260869,46
Nakhon Pathom,Nong Khai,13.666666666666666,12.0,8,1,9,0,0.8888888888888888,9
Nakhon Pathom,Nonthaburi,12.181818181818182,5.7272727272727275,11,0,7,4,1.0,11
Nakhon Pathom,Pathum Thani,13.0,10.666666666666666,12,3,15,0,0.8,15
Nakhon Pathom,Phra Nakhon Si Ayutthaya,11.2,8.85,17,3,20,0,0.85,20
Nakhon Pathom,Prachin Buri,11.428571428571429,8.542857142857143,33,2,34,1,0.9428571428571428,35
Nakhon Pathom,Rayong,11.133333333333333,6.0,13,2,13,2,0.8666666666666667,15
Nakhon Pathom,Roi Et,12.457142857142857,8.314285714285715,31,4,31,4,0.8857142857142857,35
Nakhon Pathom,Sa Kaeo,10.333333333333334,9.333333333333334,3,0,3,0,1.0,3
Nakhon Pathom,Sakon Nakhon,8.777777777777779,6.407407407407407,27,0,27,0,1.0,27
Nakhon Pathom,Samut Prakan,13.357142857142858,10.785714285714286,13,1,14,0,0.9285714285714286,14
Nakhon Pathom,Saraburi,10.347826086956522,7.630434782608695,44,2,42,4,0.9565217391304348,46
Nakhon Pathom,Si Sa Ket,12.111731843575418,8.318435754189943,169,10,162,17,0.9441340782122905,179
Nakhon Pathom,Sing Buri,9.428571428571429,6.571428571428571,7,0,7,0,1.0,7
Nakhon Pathom,Surin,12.763157894736842,9.078947368421053,70,6,71,5,0.9210526315789473,76
Nakhon Pathom,Trat,11.529411764705882,9.705882352941176,15,2,17,0,0.8823529411764706,17
Nakhon Pathom,Ubon Ratchathani,11.568181818181818,8.090909090909092,39,5,38,6,0.8863636363636364,44
Nakhon Pathom,Udon Thani,16.64516129032258,12.419354838709678,23,8,28,3,0.7419354838709677,31
Nakhon Pathom,Yasothon,11.3125,9.1875,15,1,16,0,0.9375,16
Nakhon Phanom,Nakhon Phanom,11.035294117647059,7.976470588235294,80,5,77,8,0.9411764705882353,85
Nakhon Phanom,Nakhon Ratchasima,11.592233009708737,8.763754045307444,283,26,294,15,0.9158576051779935,309
Nakhon Phanom,Nakhon Sawan,11.0,8.68421052631579,18,1,19,0,0.9473684210526315,19
Nakhon Phanom,Nakhon Si Thammarat,10.9375,7.8125,14,2,13,3,0.875,16
Nakhon Phanom,Narathiwat,7.75,6.75,10,2,12,0,0.8333333333333334,12
Nakhon Phanom,Nong Khai,12.358490566037736,9.150943396226415,47,6,46,7,0.8867924528301887,53
Nakhon Phanom,Nonthaburi,10.733333333333333,8.216666666666667,54,6,57,3,0.9,60
Nakhon Phanom,Pathum Thani,11.67605633802817,8.605633802816902,64,7,60,11,0.9014084507042254,71
Nakhon Phanom,Pattani,9.756756756756756,7.1891891891891895,34,3,34,3,0.918918918918919,37
Nakhon Phanom,Phangnga,9.909090909090908,7.454545454545454,11,0,11,0,1.0,11
Nakhon Phanom,Phatthalung,12.5,9.666666666666666,5,1,5,1,0.8333333333333334,6
Nakhon Phanom,Phetchaburi,12.615384615384615,9.615384615384615,11,2,12,1,0.8461538461538461,13
Nakhon Phanom,Phra Nakhon Si Ayutthaya,11.5625,8.133928571428571,99,13,90,22,0.8839285714285714,112
Nakhon Phanom,Phrae,11.263157894736842,8.263157894736842,17,2,19,0,0.8947368421052632,19
Nakhon Phanom,Phuket,12.0,10.5,5,1,6,0,0.8333333333333334,6
Nakhon Phanom,Prachin Buri,12.278350515463918,8.969072164948454,177,17,180,14,0.9123711340206185,194
Nakhon Phanom,Prachuap Khiri Khan,9.88,6.96,23,2,25,0,0.92,25
Nakhon Phanom,Ranong,14.428571428571429,11.285714285714286,6,1,7,0,0.8571428571428571,7
Nakhon Phanom,Ratchaburi,12.25,9.625,14,2,15,1,0.875,16
Nakhon Phanom,Rayong,9.987951807228916,7.216867469879518,78,5,77,6,0.9397590361445783,83
Nakhon Phanom,Roi Et,10.355828220858896,7.3496932515337425,303,23,296,30,0.9294478527607362,326
Nakhon Phanom,Sa Kaeo,11.461538461538462,8.865384615384615,47,5,50,2,0.9038461538461539,52
Nakhon Phanom,Sakon Nakhon,11.32319391634981,8.714828897338403,245,18,249,14,0.9315589353612167,263
Nakhon Phanom,Samut Prakan,14.930555555555555,12.097222222222221,67,5,68,4,0.9305555555555556,72
Nakhon Phanom,Samut Sakhon,9.625,7.75,8,0,7,1,1.0,8
Nakhon Phanom,Samut Songkhram,11.052631578947368,8.631578947368421,19,0,19,0,1.0,19
Nakhon Phanom,Saraburi,9.9,7.114285714285714,203,7,205,5,0.9666666666666667,210
Nakhon Phanom,Satun,8.76923076923077,5.6923076923076925,13,0,11,2,1.0,13
Nakhon Phanom,Si Sa Ket,11.957528957528957,8.83011583011583,718,59,707,70,0.924066924066924,777
Nakhon Phanom,Sing Buri,10.975,8.425,37,3,37,3,0.925,40
Nakhon Phanom,Songkhla,9.15,7.2,20,0,19,1,1.0,20
Nakhon Phanom,Sukhothai,13.285714285714286,10.428571428571429,7,0,7,0,1.0,7
Nakhon Phanom,Suphan Buri,14.5,9.625,6,2,6,2,0.75,8
Nakhon Phanom,Surat Thani,10.25,6.25,4,0,4,0,1.0,4
Nakhon Phanom,Surin,12.012383900928793,8.786377708978328,296,27,297,26,0.9164086687306502,323
Nakhon Phanom,Tak,11.916666666666666,9.75,10,2,11,1,0.8333333333333334,12
Nakhon Phanom,Trang,12.4,10.2,5,0,5,0,1.0,5
Nakhon Phanom,Trat,10.747474747474747,7.97979797979798,94,5,89,10,0.9494949494949495,99
Nakhon Phanom,Ubon Ratchathani,11.55921052631579,8.976973684210526,277,27,281,23,0.9111842105263158,304
Nakhon Phanom,Udon Thani,11.909090909090908,8.236363636363636,103,7,99,11,0.9363636363636364,110
Nakhon Phanom,Uthai Thani,10.217391304347826,7.173913043478261,21,2,21,2,0.9130434782608695,23
Nakhon Phanom,Uttaradit,14.333333333333334,12.0,8,1,9,0,0.8888888888888888,9
Nakhon Phanom,Yala,7.5,4.5,1,1,2,0,0.5,2
Nakhon Phanom,Yasothon,10.979591836734693,8.071428571428571,90,8,91,7,0.9183673469387755,98
Nakhon Ratchasima,Nakhon Ratchasima,12.323651452282158,8.771784232365146,222,19,207,34,0.921161825726141,241
Nakhon Ratchasima,Nakhon Sawan,12.054054054054054,7.486486486486487,34,3,33,4,0.918918918918919,37
Nakhon Ratchasima,Nakhon Si Thammarat,10.0,7.171428571428572,35,0,31,4,1.0,35
Nakhon Ratchasima,Narathiwat,9.5,5.928571428571429,13,1,13,1,0.9285714285714286,14
Nakhon Ratchasima,Nong Khai,10.452380952380953,8.202380952380953,79,5,80,4,0.9404761904761905,84
Nakhon Ratchasima,Nonthaburi,11.525641025641026,8.038461538461538,76,2,67,11,0.9743589743589743,78
Nakhon Ratchasima,Pathum Thani,13.782608695652174,9.141304347826088,77,15,74,18,0.8369565217391305,92
Nakhon Ratchasima,Pattani,10.75,7.5,70,6,66,10,0.9210526315789473,76
Nakhon Ratchasima,Phangnga,10.0,6.363636363636363,10,1,9,2,0.9090909090909091,11
Nakhon Ratchasima,Phatthalung,11.173913043478262,7.0,21,2,21,2,0.9130434782608695,23
Nakhon Ratchasima,Phetchaburi,13.782608695652174,8.608695652173912,17,6,17,6,0.7391304347826086,23
Nakhon Ratchasima,Phra Nakhon Si Ayutthaya,12.059701492537313,8.559701492537313,116,18,112,22,0.8656716417910447,134
Nakhon Ratchasima,Phrae,9.846153846153847,7.076923076923077,39,0,36,3,1.0,39
Nakhon Ratchasima,Phuket,14.714285714285714,9.428571428571429,6,1,5,2,0.8571428571428571,7
Nakhon Ratchasima,Prachin Buri,12.815126050420169,9.197478991596638,212,26,211,27,0.8907563025210085,238
Nakhon Ratchasima,Prachuap Khiri Khan,12.057142857142857,8.17142857142857,29,6,25,10,0.8285714285714286,35
Nakhon Ratchasima,Ranong,11.76,7.96,21,4,22,3,0.84,25
Nakhon Ratchasima,Ratchaburi,10.969696969696969,6.484848484848484,26,7,29,4,0.7878787878787878,33
Nakhon Ratchasima,Rayong,11.25,7.7592592592592595,101,7,99,9,0.9351851851851852,108
Nakhon Ratchasima,Roi Et,11.501730103806228,8.209342560553633,516,62,519,59,0.8927335640138409,578
Nakhon Ratchasima,Sa Kaeo,13.205128205128204,10.282051282051283,105,12,110,7,0.8974358974358975,117
Nakhon Ratchasima,Sakon Nakhon,12.588235294117647,8.96358543417367,329,28,317,40,0.9215686274509803,357
Nakhon Ratchasima,Samut Prakan,10.504672897196262,7.663551401869159,99,8,104,3,0.9252336448598131,107
Nakhon Ratchasima,Samut Sakhon,11.846153846153847,8.538461538461538,12,1,12,1,0.9230769230769231,13
Nakhon Ratchasima,Samut Songkhram,11.767441860465116,9.13953488372093,42,1,40,3,0.9767441860465116,43
Nakhon Ratchasima,Saraburi,10.419847328244275,7.465648854961832,247,15,239,23,0.9427480916030534,262
Nakhon Ratchasima,Satun,11.2,7.8,23,2,25,0,0.92,25
Nakhon Ratchasima,Si Sa Ket,12.652991452991452,9.204273504273504,1084,86,1026,144,0.9264957264957265,1170
Nakhon Ratchasima,Sing Buri,9.967213114754099,7.131147540983607,57,4,56,5,0.9344262295081968,61
Nakhon Ratchasima,Songkhla,9.685714285714285,6.742857142857143,34,1,35,0,0.9714285714285714,35
Nakhon Ratchasima,Sukhothai,14.28,11.72,23,2,23,2,0.92,25
Nakhon Ratchasima,Suphan Buri,14.857142857142858,13.142857142857142,6,1,7,0,0.8571428571428571,7
Nakhon Ratchasima,Surat Thani,8.857142857142858,6.571428571428571,7,0,6,1,1.0,7
Nakhon Ratchasima,Surin,12.226039783001807,8.735985533453889,512,41,499,54,0.9258589511754068,553
Nakhon Ratchasima,Tak,13.020833333333334,8.125,43,5,38,10,0.8958333333333334,48
Nakhon Ratchasima,Trang,15.11111111111111,11.88888888888889,9,0,9,0,1.0,9
Nakhon Ratchasima,Trat,12.40625,8.375,115,13,105,23,0.8984375,128
Nakhon Ratchasima,Ubon Ratchathani,12.034623217922608,9.232179226069247,456,35,456,35,0.9287169042769857,491
Nakhon Ratchasima,Udon Thani,12.721518987341772,8.778481012658228,150,8,146,12,0.9493670886075949,158
Nakhon Ratchasima,Uthai Thani,9.2,7.033333333333333,30,0,30,0,1.0,30
Nakhon Ratchasima,Uttaradit,13.774193548387096,10.096774193548388,28,3,26,5,0.9032258064516129,31
Nakhon Ratchasima,Yala,6.5,3.5,2,0,2,0,1.0,2
Nakhon Ratchasima,Yasothon,10.696969696969697,7.606060606060606,158,7,154,11,0.9575757575757575,165
Nakhon Sawan,Nong Khai,8.0,6.111111111111111,9,0,9,0,1.0,9
Nakhon Sawan,Nonthaburi,19.142857142857142,12.285714285714286,6,1,4,3,0.8571428571428571,7
Nakhon Sawan,Pathum Thani,14.4,9.933333333333334,12,3,12,3,0.8,15
Nakhon Sawan,Phra Nakhon Si Ayutthaya,9.517241379310345,7.448275862068965,29,0,29,0,1.0,29
Nakhon Sawan,Prachin Buri,8.371428571428572,6.314285714285714,33,2,33,2,0.9428571428571428,35
Nakhon Sawan,Rayong,11.36,7.76,25,0,23,2,1.0,25
Nakhon Sawan,Roi Et,9.581818181818182,6.090909090909091,50,5,45,10,0.9090909090909091,55
Nakhon Sawan,Sa Kaeo,6.0,4.4,5,0,5,0,1.0,5
Nakhon Sawan,Sakon Nakhon,10.9375,8.3125,15,1,16,0,0.9375,16
Nakhon Sawan,Samut Prakan,8.105263157894736,5.947368421052632,19,0,19,0,1.0,19
Nakhon Sawan,Saraburi,12.232558139534884,9.465116279069768,39,4,41,2,0.9069767441860465,43
Nakhon Sawan,Si Sa Ket,11.133689839572192,8.224598930481283,179,8,175,12,0.9572192513368984,187
Nakhon Sawan,Sing Buri,10.0,5.666666666666667,3,0,2,1,1.0,3
Nakhon Sawan,Surin,10.419354838709678,7.661290322580645,57,5,57,5,0.9193548387096774,62
Nakhon Sawan,Trat,12.863636363636363,9.363636363636363,20,2,19,3,0.9090909090909091,22
Nakhon Sawan,Ubon Ratchathani,10.089285714285714,7.571428571428571,53,3,52,4,0.9464285714285714,56
Nakhon Sawan,Udon Thani,11.054054054054054,6.351351351351352,32,5,31,6,0.8648648648648649,37
Nakhon Sawan,Yasothon,9.142857142857142,6.785714285714286,12,2,13,1,0.8571428571428571,14
Nakhon Si Thammarat,Nong Khai,12.533333333333333,9.6,14,1,13,2,0.9333333333333333,15
Nakhon Si Thammarat,Nonthaburi,10.416666666666666,8.0,12,0,12,0,1.0,12
Nakhon Si Thammarat,Pathum Thani,19.77777777777778,14.0,5,4,5,4,0.5555555555555556,9
Nakhon Si Thammarat,Phra Nakhon Si Ayutthaya,10.73076923076923,8.076923076923077,25,1,24,2,0.9615384615384616,26
Nakhon Si Thammarat,Prachin Buri,10.9375,8.6875,14,2,16,0,0.875,16
Nakhon Si Thammarat,Rayong,18.0,14.88888888888889,8,1,7,2,0.8888888888888888,9
Nakhon Si Thammarat,Roi Et,9.571428571428571,6.428571428571429,39,3,36,6,0.9285714285714286,42
Nakhon Si Thammarat,Sa Kaeo,9.5,7.375,8,0,8,0,1.0,8
Nakhon Si Thammarat,Sakon Nakhon,10.545454545454545,8.409090909090908,22,0,21,1,1.0,22
Nakhon Si Thammarat,Samut Prakan,24.11111111111111,10.5,10,8,11,7,0.5555555555555556,18
Nakhon Si Thammarat,Saraburi,12.585365853658537,9.560975609756097,38,3,39,2,0.926829268292683,41
Nakhon Si Thammarat,Si Sa Ket,11.297297297297296,8.234234234234235,108,3,104,7,0.972972972972973,111
Nakhon Si Thammarat,Sing Buri,11.333333333333334,9.333333333333334,6,0,6,0,1.0,6
Nakhon Si Thammarat,Surin,11.293103448275861,8.793103448275861,56,2,56,2,0.9655172413793104,58
Nakhon Si Thammarat,Trat,14.214285714285714,11.071428571428571,14,0,10,4,1.0,14
Nakhon Si Thammarat,Ubon Ratchathani,12.277777777777779,8.055555555555555,30,6,31,5,0.8333333333333334,36
Nakhon Si Thammarat,Udon Thani,13.458333333333334,10.458333333333334,23,1,22,2,0.9583333333333334,24
Nakhon Si Thammarat,Yasothon,7.0,4.666666666666667,12,0,11,1,1.0,12
Narathiwat,Nong Khai,14.0,12.5,4,0,4,0,1.0,4
Narathiwat,Nonthaburi,11.333333333333334,9.333333333333334,3,0,3,0,1.0,3
Narathiwat,Pathum Thani,13.625,8.125,7,1,5,3,0.875,8
Narathiwat,Phra Nakhon Si Ayutthaya,9.444444444444445,7.666666666666667,9,0,8,1,1.0,9
Narathiwat,Prachin Buri,10.533333333333333,7.533333333333333,14,1,14,1,0.9333333333333333,15
Narathiwat,Rayong,9.333333333333334,5.833333333333333,12,0,10,2,1.0,12
Narathiwat,Roi Et,8.0,4.842105263157895,17,2,17,2,0.8947368421052632,19
Narathiwat,Sa Kaeo,20.0,19.0,1,0,1,0,1.0,1
Narathiwat,Sakon Nakhon,17.666666666666668,15.25,10,2,12,0,0.8333333333333334,12
Narathiwat,Samut Prakan,9.0,7.4,5,0,5,0,1.0,5
Narathiwat,Saraburi,11.421052631578947,8.631578947368421,18,1,17,2,0.9473684210526315,19
Narathiwat,Si Sa Ket,11.756410256410257,8.987179487179487,72,6,73,5,0.9230769230769231,78
Narathiwat,Sing Buri,13.666666666666666,10.5,6,0,4,2,1.0,6
Narathiwat,Surin,11.25,8.166666666666666,22,2,22,2,0.9166666666666666,24
Narathiwat,Trat,10.642857142857142,8.857142857142858,13,1,14,0,0.9285714285714286,14
Narathiwat,Ubon Ratchathani,9.958333333333334,7.458333333333333,21,3,21,3,0.875,24
Narathiwat,Udon Thani,8.222222222222221,6.666666666666667,9,0,9,0,1.0,9
Narathiwat,Yasothon,7.6,4.6,5,0,5,0,1.0,5
Nong Khai,Nong Khai,5.0,1.0,1,0,1,0,1.0,1
Nong Khai,Nonthaburi,10.0,7.0,13,0,11,2,1.0,13
Nong Khai,Pathum Thani,12.777777777777779,10.333333333333334,8,1,8,1,0.8888888888888888,9
Nong Khai,Pattani,14.96875,10.75,31,1,28,4,0.96875,32
Nong Khai,Phangnga,10.5,5.5,4,0,3,1,1.0,4
Nong Khai,Phatthalung,10.0,6.666666666666667,6,0,6,0,1.0,6
Nong Khai,Phetchaburi,13.5,11.0,4,0,4,0,1.0,4
Nong Khai,Phra Nakhon Si Ayutthaya,11.066666666666666,8.4,14,1,13,2,0.9333333333333333,15
Nong Khai,Phrae,14.875,11.875,7,1,8,0,0.875,8
Nong Khai,Phuket,7.0,5.0,2,0,2,0,1.0,2
Nong Khai,Prachin Buri,13.542857142857143,9.857142857142858,29,6,30,5,0.8285714285714286,35
Nong Khai,Prachuap Khiri Khan,13.5,9.625,13,3,13,3,0.8125,16
Nong Khai,Ranong,16.571428571428573,15.0,5,2,7,0,0.7142857142857143,7
Nong Khai,Ratchaburi,16.473684210526315,13.0,16,3,13,6,0.8421052631578947,19
Nong Khai,Rayong,9.478260869565217,7.3478260869565215,22,1,22,1,0.9565217391304348,23
Nong Khai,Roi Et,12.631067961165048,9.436893203883495,95,8,89,14,0.9223300970873787,103
Nong Khai,Sa Kaeo,13.25,11.0,23,1,20,4,0.9583333333333334,24
Nong Khai,Sakon Nakhon,11.140350877192983,8.087719298245615,54,3,52,5,0.9473684210526315,57
Nong Khai,Samut Prakan,8.642857142857142,6.071428571428571,14,0,13,1,1.0,14
Nong Khai,Samut Sakhon,6.0,6.0,1,0,1,0,1.0,1
Nong Khai,Samut Songkhram,12.941176470588236,8.647058823529411,16,1,16,1,0.9411764705882353,17
Nong Khai,Saraburi,7.588235294117647,5.647058823529412,16,1,17,0,0.9411764705882353,17
Nong Khai,Satun,8.571428571428571,7.0,7,0,6,1,1.0,7
Nong Khai,Si Sa Ket,11.660377358490566,8.471698113207546,95,11,94,12,0.8962264150943396,106
Nong Khai,Sing Buri,8.6,5.4,5,0,4,1,1.0,5
Nong Khai,Songkhla,12.833333333333334,8.166666666666666,6,0,4,2,1.0,6
Nong Khai,Sukhothai,18.5,17.75,3,1,4,0,0.75,4
Nong Khai,Suphan Buri,8.5,4.0,4,0,3,1,1.0,4
Nong Khai,Surat Thani,13.0,9.0,2,1,2,1,0.6666666666666666,3
Nong Khai,Surin,10.794520547945206,8.10958904109589,64,9,70,3,0.8767123287671232,73
Nong Khai,Tak,16.0,14.0,2,0,2,0,1.0,2
Nong Khai,Trang,9.2,6.6,5,0,5,0,1.0,5
Nong Khai,Trat,7.764705882352941,5.352941176470588,17,0,16,1,1.0,17
Nong Khai,Ubon Ratchathani,11.927536231884059,8.753623188405797,64,5,61,8,0.927536231884058,69
Nong Khai,Udon Thani,9.733333333333333,6.733333333333333,14,1,14,1,0.9333333333333333,15
Nong Khai,Uthai Thani,10.666666666666666,8.25,12,0,11,1,1.0,12
Nong Khai,Uttaradit,16.9,13.4,10,0,10,0,1.0,10
Nong Khai,Yala,6.0,6.0,1,0,1,0,1.0,1
Nong Khai,Yasothon,14.75,11.3125,26,6,29,3,0.8125,32
Nonthaburi,Nonthaburi,6.875,4.0,8,0,7,1,1.0,8
Nonthaburi,Pathum Thani,17.22222222222222,10.0,8,1,7,2,0.8888888888888888,9
Nonthaburi,Pattani,14.3125,7.8125,15,1,12,4,0.9375,16
Nonthaburi,Phangnga,19.0,11.0,1,0,0,1,1.0,1
Nonthaburi,Phatthalung,7.5,5.5,2,0,2,0,1.0,2
Nonthaburi,Phetchaburi,10.6,6.2,9,1,8,2,0.9,10
Nonthaburi,Phra Nakhon Si Ayutthaya,9.444444444444445,6.611111111111111,17,1,16,2,0.9444444444444444,18
Nonthaburi,Phrae,12.0,7.1,10,0,10,0,1.0,10
Nonthaburi,Phuket,6.333333333333333,3.3333333333333335,2,1,2,1,0.6666666666666666,3
Nonthaburi,Prachin Buri,10.37037037037037,6.592592592592593,23,4,23,4,0.8518518518518519,27
Nonthaburi,Prachuap Khiri Khan,6.818181818181818,2.4545454545454546,10,1,10,1,0.9090909090909091,11
Nonthaburi,Ranong,4.4,2.6,5,0,5,0,1.0,5
Nonthaburi,Ratchaburi,14.076923076923077,8.76923076923077,12,1,12,1,0.9230769230769231,13
Nonthaburi,Rayong,11.153846153846153,9.23076923076923,10,3,13,0,0.7692307692307693,13
Nonthaburi,Roi Et,10.174757281553399,6.378640776699029,99,4,88,15,0.9611650485436893,103
Nonthaburi,Sa Kaeo,11.619047619047619,7.380952380952381,20,1,17,4,0.9523809523809523,21
Nonthaburi,Sakon Nakhon,14.420289855072463,10.478260869565217,57,12,61,8,0.8260869565217391,69
Nonthaburi,Samut Prakan,8.357142857142858,5.714285714285714,14,0,13,1,1.0,14
Nonthaburi,Samut Sakhon,20.0,12.666666666666666,2,1,2,1,0.6666666666666666,3
Nonthaburi,Samut Songkhram,7.75,6.5,3,1,4,0,0.75,4
Nonthaburi,Saraburi,9.96,7.2,23,2,24,1,0.92,25
Nonthaburi,Satun,12.0,6.5,2,0,2,0,1.0,2
Nonthaburi,Si Sa Ket,9.574585635359115,6.861878453038674,172,9,173,8,0.9502762430939227,181
Nonthaburi,Sing Buri,10.578947368421053,8.0,18,1,19,0,0.9473684210526315,19
Nonthaburi,Songkhla,7.166666666666667,3.5,6,0,6,0,1.0,6
Nonthaburi,Sukhothai,12.5,4.5,2,0,2,0,1.0,2
Nonthaburi,Suphan Buri,12.0,10.0,1,0,1,0,1.0,1
Nonthaburi,Surat Thani,22.0,9.0,1,2,1,2,0.3333333333333333,3
Nonthaburi,Surin,12.72463768115942,9.304347826086957,62,7,64,5,0.8985507246376812,69
Nonthaburi,Tak,11.333333333333334,10.666666666666666,3,0,3,0,1.0,3
Nonthaburi,Trang,12.5,7.0,2,0,1,1,1.0,2
Nonthaburi,Trat,19.6875,14.0625,12,4,14,2,0.75,16
Nonthaburi,Ubon Ratchathani,9.728571428571428,6.5285714285714285,65,5,66,4,0.9285714285714286,70
Nonthaburi,Udon Thani,14.379310344827585,10.448275862068966,27,2,25,4,0.9310344827586207,29
Nonthaburi,Uthai Thani,12.142857142857142,8.571428571428571,7,0,7,0,1.0,7
Nonthaburi,Uttaradit,9.88888888888889,6.777777777777778,9,0,8,1,1.0,9
Nonthaburi,Yasothon,16.685714285714287,12.514285714285714,30,5,32,3,0.8571428571428571,35
Pathum Thani,Pathum Thani,14.166666666666666,10.5,5,1,4,2,0.8333333333333334,6
Pathum Thani,Pattani,12.2,8.0,29,1,24,6,0.9666666666666667,30
Pathum Thani,Phangnga,5.333333333333333,1.6666666666666667,3,0,2,1,1.0,3
Pathum Thani,Phatthalung,10.857142857142858,6.428571428571429,6,1,6,1,0.8571428571428571,7
