object_id,shape,admin0_name_en,admin0_name_th,admin0_pcode,admin1_name_en,admin1_name_th,admin1_pcode,admin2_name_en,admin2_name_th,admin2_pcode,admin3_name_en,admin3_name_th,admin3_pcode,shape_length,shape_area
6040,Polygon,Thailand,ประเทศไทย,TH,Si Sa Ket,ศรีสะเกษ,TH33,Wang Hin,วังหิน,TH3316,Si Samran,ศรีสำราญ,TH331605,0.25365,0.00245
6041,Polygon,Thailand,ประเทศไทย,TH,Chaiyaphum,ชัยภูมิ,TH36,Khon Sawan,คอนสวรรค์,TH3603,Si Samran,ศรีสำราญ,TH360309,0.416995,0.003987
6042,Polygon,Thailand,ประเทศไทย,TH,Bueng Kan,บึงกาฬ,TH38,Phon Charoen,พรเจริญ,TH3802,Si Samran,ศรีสำราญ,TH380207,0.402117,0.004643
6043,Polygon,Thailand,ประเทศไทย,TH,Udon Thani,อุดรธานี,TH41,Nam Som,น้ำโสม,TH4118,Si Samran,ศรีสำราญ,TH411810,0.359707,0.003826
6044,Polygon,Thailand,ประเทศไทย,TH,Suphan Buri,สุพรรณบุรี,TH72,Song Phi Nong,สองพี่น้อง,TH7207,Si Samran,ศรีสำราญ,TH720711,0.469191,0.003186
6045,Polygon,Thailand,ประเทศไทย,TH,Sukhothai,สุโขทัย,TH64,Si Satchanalai,ศรีสัชนาลัย,TH6405,Si Satchanalai,ศรีสัชนาลัย,TH640508,0.31284,0.002731
6046,Polygon,Thailand,ประเทศไทย,TH,Buri Ram,บุรีรัมย์,TH31,Na Pho,นาโพธิ์,TH3113,Si Sawang,ศรีสว่าง,TH311305,0.373488,0.002929
6047,Polygon,Thailand,ประเทศไทย,TH,Roi Et,ร้อยเอ็ด,TH45,Phon Sai,โพนทราย,TH4513,Si Sawang,ศรีสว่าง,TH451303,0.547032,0.005983
6048,Polygon,Thailand,ประเทศไทย,TH,Roi Et,ร้อยเอ็ด,TH45,Si Somdet,ศรีสมเด็จ,TH4516,Si Somdet,ศรีสมเด็จ,TH451602,0.216656,0.002269
6049,Polygon,Thailand,ประเทศไทย,TH,Kalasin,กาฬสินธุ์,TH46,Somdet,สมเด็จ,TH4613,Si Somdet,ศรีสมเด็จ,TH461307,0.267288,0.002859
6050,Polygon,Thailand,ประเทศไทย,TH,Loei,เลย,TH42,Mueang Loei,เมืองเลย,TH4201,Si Song Rak,ศรีสองรัก,TH420113,0.50696,0.010355
6051,Polygon,Thailand,ประเทศไทย,TH,Loei,เลย,TH42,Wang Saphung,วังสะพุง,TH4209,Si Songkhram,ศรีสงคราม,TH420913,0.419118,0.007002
6052,Polygon,Thailand,ประเทศไทย,TH,Nakhon Phanom,นครพนม,TH48,Si Songkhram,ศรีสงคราม,TH4808,Si Songkhram,ศรีสงคราม,TH480801,0.399238,0.00397
6053,Polygon,Thailand,ประเทศไทย,TH,Surin,สุรินทร์,TH32,Samrong Thap,สำโรงทาบ,TH3212,Si Suk,ศรีสุข,TH321205,0.238027,0.001871
6054,Polygon,Thailand,ประเทศไทย,TH,Surin,สุรินทร์,TH32,Si Narong,ศรีณรงค์,TH3215,Si Suk,ศรีสุข,TH321505,0.387184,0.006057
6055,Polygon,Thailand,ประเทศไทย,TH,Ubon Ratchathani,อุบลราชธานี,TH34,Khueang Nai,เขื่องใน,TH3404,Si Suk,ศรีสุข,TH340416,0.374106,0.004789
6056,Polygon,Thailand,ประเทศไทย,TH,Khon Kaen,ขอนแก่น,TH40,Si Chomphu,สีชมพู,TH4006,Si Suk,ศรีสุข,TH400602,0.469456,0.006214
6057,Polygon,Thailand,ประเทศไทย,TH,Maha Sarakham,มหาสารคาม,TH44,Kantharawichai,กันทรวิชัย,TH4404,Si Suk,ศรีสุข,TH440408,0.312841,0.004606
6058,Polygon,Thailand,ประเทศไทย,TH,Nakhon Ratchasima,นครราชสีมา,TH30,Chakkarat,จักราช,TH3006,Si Suk,สีสุก,TH300604,0.569498,0.008681
6059,Polygon,Thailand,ประเทศไทย,TH,Nakhon Ratchasima,นครราชสีมา,TH30,Kaeng Sanam Nang,แก้งสนามนาง,TH3023,Si Suk,สีสุก,TH302304,0.40386,0.003854
6060,Polygon,Thailand,ประเทศไทย,TH,Khon Kaen,ขอนแก่น,TH40,Ubolratana,อุบลรัตน์,TH4008,Si Suk Samran,ศรีสุขสำราญ,TH400805,0.358549,0.00538
6061,Polygon,Thailand,ประเทศไทย,TH,Phuket,ภูเก็ต,TH83,Thalang,ถลาง,TH8303,Si Sunthon,ศรีสุนทร,TH830302,0.377473,0.004145
6062,Polygon,Thailand,ประเทศไทย,TH,Ratchaburi,ราชบุรี,TH70,Damnoen Saduak,ดำเนินสะดวก,TH7004,Si Surat,ศรีสุราษฎร์,TH700403,0.10914,0.000561
6063,Polygon,Thailand,ประเทศไทย,TH,Udon Thani,อุดรธานี,TH41,Ban Dung,บ้านดุง,TH4111,Si Suttho,ศรีสุทโธ,TH411101,0.294222,0.00152
6064,Polygon,Thailand,ประเทศไทย,TH,Yasothon,ยโสธร,TH35,Pa Tio,ป่าติ้ว,TH3505,Si Than,ศรีฐาน,TH350505,0.306261,0.004138
6065,Polygon,Thailand,ประเทศไทย,TH,Loei,เลย,TH42,Phu Kradueng,ภูกระดึง,TH4210,Si Than,ศรีฐาน,TH421001,1.068585,0.036529
6066,Polygon,Thailand,ประเทศไทย,TH,Udon Thani,อุดรธานี,TH41,Si That,ศรีธาตุ,TH4109,Si That,ศรีธาตุ,TH410901,0.343011,0.002802
6067,Polygon,Thailand,ประเทศไทย,TH,Phetchabun,เพชรบูรณ์,TH67,Si Thep,ศรีเทพ,TH6706,Si Thep,ศรีเทพ,TH670601,0.904712,0.01259
6068,Polygon,Thailand,ประเทศไทย,TH,Phayao,พะเยา,TH56,Mae Chai,แม่ใจ,TH5607,Si Thoi,ศรีถ้อย,TH560702,0.407563,0.005996
6069,Polygon,Thailand,ประเทศไทย,TH,Chiang Rai,เชียงราย,TH57,Mae Suai,แม่สรวย,TH5710,Si Thoi,ศรีถ้อย,TH571004,0.684284,0.013279
6070,Polygon,Thailand,ประเทศไทย,TH,Lamphun,ลำพูน,TH51,Ban Hong,บ้านโฮ่ง,TH5103,Si Tia,ศรีเตี้ย,TH510304,0.254264,0.002543
6071,Polygon,Thailand,ประเทศไทย,TH,Si Sa Ket,ศรีสะเกษ,TH33,Khukhan,ขุขันธ์,TH3305,Si Trakun,ศรีตระกูล,TH330527,0.184691,0.001948
6072,Polygon,Thailand,ประเทศไทย,TH,Sakon Nakhon,สกลนคร,TH47,Wanon Niwat,วานรนิวาส,TH4708,Si Wichai,ศรีวิชัย,TH470808,0.618925,0.008658
6073,Polygon,Thailand,ประเทศไทย,TH,Lamphun,ลำพูน,TH51,Li,ลี้,TH5104,Si Wichai,ศรีวิชัย,TH510409,0.745208,0.022495
6074,Polygon,Thailand,ประเทศไทย,TH,Surat Thani,สุราษฎร์ธานี,TH84,Phunphin,พุนพิน,TH8417,Si Wichai,ศรีวิชัย,TH841710,0.192358,0.00158
6075,Polygon,Thailand,ประเทศไทย,TH,Ubon Ratchathani,อุบลราชธานี,TH34,Nam Yuen,น้ำยืน,TH3409,Si Wichian,สีวิเชียร,TH340907,0.634261,0.008277
6076,Polygon,Thailand,ประเทศไทย,TH,Bueng Kan,บึงกาฬ,TH38,Si Wilai,ศรีวิไล,TH3807,Si Wilai,ศรีวิไล,TH380701,0.525581,0.00442
6077,Polygon,Thailand,ประเทศไทย,TH,Roi Et,ร้อยเอ็ด,TH45,Selaphum,เสลภูมิ,TH4510,Si Wilai,ศรีวิลัย,TH451014,0.353155,0.003424
6078,Polygon,Thailand,ประเทศไทย,TH,Bangkok,กรุงเทพมหานคร,TH10,Dusit,ดุสิต,TH1002,Si Yaek Mahanak,สี่แยกมหานาค,TH100204,0.02545,0.00003
6079,Polygon,Thailand,ประเทศไทย,TH,Si Sa Ket,ศรีสะเกษ,TH33,Benchalak,เบญจลักษ์,TH3319,Siao,เสียว,TH331901,0.388423,0.004688
6080,Polygon,Thailand,ประเทศไทย,TH,Si Sa Ket,ศรีสะเกษ,TH33,Pho Si Suwan,โพธิ์ศรีสุวรรณ,TH3321,Siao,เสียว,TH332102,0.180338,0.001756
6081,Polygon,Thailand,ประเทศไทย,TH,Loei,เลย,TH42,Mueang Loei,เมืองเลย,TH4201,Siao,เสี้ยว,TH420106,0.4747,0.008969
6082,Polygon,Thailand,ประเทศไทย,TH,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Sichon,สิชล,TH8014,Sichon,สิชล,TH801401,0.46396,0.003252
6083,Polygon,Thailand,ประเทศไทย,TH,Nakhon Ratchasima,นครราชสีมา,TH30,Sida,สีดา,TH3031,Sida,สีดา,TH303101,0.246197,0.002401
6084,Polygon,Thailand,ประเทศไทย,TH,Nakhon Ratchasima,นครราชสีมา,TH30,Sikhio,สีคิ้ว,TH3020,Sikhio,สีคิ้ว,TH302001,0.462847,0.004965
6085,Polygon,Thailand,ประเทศไทย,TH,Khon Kaen,ขอนแก่น,TH40,Mueang Khon Kaen,เมืองขอนแก่น,TH4001,Sila,ศิลา,TH400114,0.5016,0.004798
6086,Polygon,Thailand,ประเทศไทย,TH,Phetchabun,เพชรบูรณ์,TH67,Lom Kao,หล่มเก่า,TH6704,Sila,ศิลา,TH670405,0.879868,0.024727
6087,Polygon,Thailand,ประเทศไทย,TH,Chai Nat,ชัยนาท,TH18,Manorom,มโนรมย์,TH1802,Sila Dan,ศิลาดาน,TH180203,0.280933,0.002044
6088,Polygon,Thailand,ประเทศไทย,TH,Nan,น่าน,TH55,Pua,ปัว,TH5505,Sila Laeng,ศิลาแลง,TH550504,0.271027,0.002984
6089,Polygon,Thailand,ประเทศไทย,TH,Prachuap Khiri Khan,ประจวบคีรีขันธ์,TH77,Sam Roi Yot,สามร้อยยอด,TH7708,Sila Loi,ศิลาลอย,TH770802,1.503408,0.025008
6090,Polygon,Thailand,ประเทศไทย,TH,Nan,น่าน,TH55,Pua,ปัว,TH5505,Sila Phet,ศิลาเพชร,TH550505,0.483365,0.007091
6091,Polygon,Thailand,ประเทศไทย,TH,Lop Buri,ลพบุรี,TH16,Chai Badan,ชัยบาดาล,TH1604,Sila Thip,ศิลาทิพย์,TH160403,0.685672,0.008075
6092,Polygon,Thailand,ประเทศไทย,TH,Surat Thani,สุราษฎร์ธานี,TH84,Phrasaeng,พระแสง,TH8416,Sin Charoen,สินเจริญ,TH841605,0.812381,0.009967
6093,Polygon,Thailand,ประเทศไทย,TH,Krabi,กระบี่,TH81,Khao Phanom,เขาพนม,TH8102,Sin Pun,สินปุน,TH810203,0.619477,0.010666
6094,Polygon,Thailand,ประเทศไทย,TH,Surat Thani,สุราษฎร์ธานี,TH84,Phrasaeng,พระแสง,TH8416,Sin Pun,สินปุน,TH841602,0.438867,0.004155
6095,Polygon,Thailand,ประเทศไทย,TH,Sing Buri,สิงห์บุรี,TH17,Bang Rachan,บางระจัน,TH1702,Sing,สิงห์,TH170201,0.221097,0.001627
6096,Polygon,Thailand,ประเทศไทย,TH,Yasothon,ยโสธร,TH35,Mueang Yasothon,เมืองยโสธร,TH3501,Sing,สิงห์,TH350110,0.260469,0.003264
6097,Polygon,Thailand,ประเทศไทย,TH,Kanchanaburi,กาญจนบุรี,TH71,Sai Yok,ไทรโยค,TH7102,Sing,สิงห์,TH710203,0.649485,0.009515
6098,Polygon,Thailand,ประเทศไทย,TH,Roi Et,ร้อยเอ็ด,TH45,Kaset Wisai,เกษตรวิสัย,TH4502,Sing Khok,สิงห์โคก,TH450204,0.292397,0.004134
6099,Polygon,Thailand,ประเทศไทย,TH,Phra Nakhon Si Ayutthaya,พระนครศรีอยุธยา,TH14,Lat Bua Luang,ลาดบัวหลวง,TH1410,Singhanat,สิงหนาท,TH141005,0.235422,0.002344
6100,Polygon,Thailand,ประเทศไทย,TH,Chachoengsao,ฉะเชิงเทรา,TH24,Bang Nam Priao,บางน้ำเปรี้ยว,TH2403,Singto Thong,สิงโตทอง,TH240303,0.289937,0.003043
6101,Polygon,Thailand,ประเทศไทย,TH,Chachoengsao,ฉะเชิงเทรา,TH24,Ban Pho,บ้านโพธิ์,TH2405,Sip Et Sok,สิบเอ็ดศอก,TH240517,0.227084,0.001952
6102,Polygon,Thailand,ประเทศไทย,TH,Bangkok,กรุงเทพมหานคร,TH10,Bangkok Noi,บางกอกน้อย,TH1020,Sirirat,ศิริราช,TH102004,0.060545,0.000115
6103,Polygon,Thailand,ประเทศไทย,TH,Samut Prakan,สมุทรปราการ,TH11,Bang Sao Thong,บางเสาธง,TH1106,Sisa Chorakhe Noi,ศีรษะจรเข้น้อย,TH110602,0.227466,0.002033
6104,Polygon,Thailand,ประเทศไทย,TH,Samut Prakan,สมุทรปราการ,TH11,Bang Sao Thong,บางเสาธง,TH1106,Sisa Chorakhe Yai,ศีรษะจรเข้ใหญ่,TH110603,0.280056,0.001958
6105,Polygon,Thailand,ประเทศไทย,TH,Nan,น่าน,TH55,Na Noi,นาน้อย,TH5504,Sisa Ket,ศรีษะเกษ,TH550403,1.43651,0.026172
6106,Polygon,Thailand,ประเทศไทย,TH,Nakhon Nayok,นครนายก,TH26,Ongkharak,องครักษ์,TH2604,Sisa Krabue,ศีรษะกระบือ,TH260403,0.354304,0.007177
6107,Polygon,Thailand,ประเทศไทย,TH,Nakhon Pathom,นครปฐม,TH73,Nakhon Chai Si,นครชัยศรี,TH7303,Sisa Thong,ศรีษะทอง,TH730312,0.172096,0.001265
6108,Polygon,Thailand,ประเทศไทย,TH,Bueng Kan,บึงกาฬ,TH38,So Phisai,โซ่พิสัย,TH3803,So,โซ่,TH380301,0.819528,0.010422
6109,Polygon,Thailand,ประเทศไทย,TH,Udon Thani,อุดรธานี,TH41,Kumphawapi,กุมภวาปี,TH4104,Soe Phloe,เสอเพลอ,TH410409,0.507553,0.005166
6110,Polygon,Thailand,ประเทศไทย,TH,Nong Khai,หนองคาย,TH43,Phon Phisai,โพนพิสัย,TH4305,Soem,เซิม,TH430509,0.44768,0.004583
6111,Polygon,Thailand,ประเทศไทย,TH,Lampang,ลำปาง,TH52,Soem Ngam,เสริมงาม,TH5204,Soem Khwa,เสริมขวา,TH520402,0.872014,0.02125
6112,Polygon,Thailand,ประเทศไทย,TH,Lampang,ลำปาง,TH52,Soem Ngam,เสริมงาม,TH5204,Soem Klang,เสริมกลาง,TH520404,0.841963,0.015185
6113,Polygon,Thailand,ประเทศไทย,TH,Lampang,ลำปาง,TH52,Soem Ngam,เสริมงาม,TH5204,Soem Sai,เสริมซ้าย,TH520403,0.822112,0.019018
6114,Polygon,Thailand,ประเทศไทย,TH,Nakhon Ratchasima,นครราชสีมา,TH30,Soeng Sang,เสิงสาง,TH3003,Soeng Sang,เสิงสาง,TH300301,0.436985,0.008673
6115,Polygon,Thailand,ประเทศไทย,TH,Phrae,แพร่,TH54,Wang Chin,วังชิ้น,TH5407,Soi,สรอย,TH540702,0.519878,0.01009
6116,Polygon,Thailand,ประเทศไทย,TH,Ratchaburi,ราชบุรี,TH70,Photharam,โพธาราม,TH7007,Soi Fa,สร้อยฟ้า,TH700712,0.128722,0.000916
6117,Polygon,Thailand,ประเทศไทย,TH,Nakhon Sawan,นครสวรรค์,TH60,Lat Yao,ลาดยาว,TH6011,Soi Lakhon,สร้อยละคร,TH601105,0.305268,0.002325
6118,Polygon,Thailand,ประเทศไทย,TH,Udon Thani,อุดรธานี,TH41,Nong Han,หนองหาน,TH4106,Soi Phrao,สร้อยพร้าว,TH410607,0.288793,0.00325
6119,Polygon,Thailand,ประเทศไทย,TH,Nakhon Sawan,นครสวรรค์,TH60,Takhli,ตาคลี,TH6007,Soi Thong,สร้อยทอง,TH600708,0.373127,0.006179
6120,Polygon,Thailand,ประเทศไทย,TH,Bueng Kan,บึงกาฬ,TH38,Seka,เซกา,TH3804,Sok Kam,โสกก่าม,TH380409,0.420194,0.005979
6121,Polygon,Thailand,ประเทศไทย,TH,Khon Kaen,ขอนแก่น,TH40,Phon,พล,TH4012,Sok Nok Ten,โสกนกเต็น,TH401212,0.414442,0.003343
6122,Polygon,Thailand,ประเทศไทย,TH,Chaiyaphum,ชัยภูมิ,TH36,Nong Bua Rawe,หนองบัวระเหว,TH3608,Sok Pla Duk,โสกปลาดุก,TH360805,0.571453,0.008195
6123,Polygon,Thailand,ประเทศไทย,TH,Ubon Ratchathani,อุบลราชธานี,TH34,Na Chaluai,นาจะหลวย,TH3408,Sok Saeng,โสกแสง,TH340805,0.411376,0.00599
6124,Polygon,Thailand,ประเทศไทย,TH,Yasothon,ยโสธร,TH35,Thai Charoen,ไทยเจริญ,TH3509,Som Pho,ส้มผ่อ,TH350903,0.304334,0.004961
6125,Polygon,Thailand,ประเทศไทย,TH,Buri Ram,บุรีรัมย์,TH31,Non Din Daeng,โนนดินแดง,TH3120,Som Poi,ส้มป่อย,TH312002,0.236014,0.002463
6126,Polygon,Thailand,ประเทศไทย,TH,Si Sa Ket,ศรีสะเกษ,TH33,Rasi Salai,ราษีไศล,TH3309,Som Poi,ส้มป่อย,TH330912,0.35454,0.003448
6127,Polygon,Thailand,ประเทศไทย,TH,Chaiyaphum,ชัยภูมิ,TH36,Chatturat,จัตุรัส,TH3606,Som Poi,ส้มป่อย,TH360613,0.52735,0.006429
6128,Polygon,Thailand,ประเทศไทย,TH,Ubon Ratchathani,อุบลราชธานี,TH34,Det Udom,เดชอุดม,TH3407,Som Sa-At,สมสะอาด,TH340708,0.415951,0.004717
6129,Polygon,Thailand,ประเทศไทย,TH,Kalasin,กาฬสินธุ์,TH46,Kuchinarai,กุฉินารายณ์,TH4605,Som Sa-At,สมสะอาด,TH460511,0.330079,0.003425
6130,Polygon,Thailand,ประเทศไทย,TH,Bueng Kan,บึงกาฬ,TH38,Pak Khat,ปากคาด,TH3805,Som Sanuk,สมสนุก,TH380505,0.408709,0.005135
